threshold,CER,RR,CER_change
0.003073079977184534,0.3530277544154752,0.35443037974683544,0.03259041211101765
0.0032479772344231606,0.35292262405382674,0.35443037974683544,0.03248528174936921
0.0034622540697455406,0.35344827586206895,0.35443037974683544,0.03301093355761142
0.0035034234169870615,0.35344827586206895,0.35654008438818563,0.03301093355761142
0.003664880059659481,0.354394449116905,0.35654008438818563,0.03395710681244746
0.003882043994963169,0.354394449116905,0.35864978902953587,0.03395710681244746
0.0039721098728477955,0.354394449116905,0.36075949367088606,0.03395710681244746
0.004041501320898533,0.354394449116905,0.3628691983122363,0.03395710681244746
0.004130717366933823,0.354394449116905,0.3628691983122363,0.03395710681244746
0.0043067969381809235,0.354394449116905,0.3649789029535865,0.03395710681244746
0.0045546977780759335,0.3549201009251472,0.3649789029535865,0.03448275862068967
0.004897423088550568,0.3547098402018503,0.3649789029535865,0.034272497897392784
0.0051829274743795395,0.3547098402018503,0.3670886075949367,0.034272497897392784
0.005336957983672619,0.3547098402018503,0.3691983122362869,0.034272497897392784
0.005423887632787228,0.3547098402018503,0.37130801687763715,0.034272497897392784
0.005433470476418734,0.3551303616484441,0.37130801687763715,0.03469301934398655
0.005504877306520939,0.3551303616484441,0.37341772151898733,0.03469301934398655
0.005578269716352224,0.3556560134566863,0.37341772151898733,0.035218671152228764
0.005616821348667145,0.3556560134566863,0.3755274261603376,0.035218671152228764
0.005694136023521423,0.3556560134566863,0.37763713080168776,0.035218671152228764
0.005760901141911745,0.3556560134566863,0.379746835443038,0.035218671152228764
0.005811730865389109,0.3556560134566863,0.3818565400843882,0.035218671152228764
0.0059740059077739716,0.3556560134566863,0.38396624472573837,0.035218671152228764
0.006108198314905167,0.3556560134566863,0.3860759493670886,0.035218671152228764
0.006234712898731232,0.3556560134566863,0.3881856540084388,0.035218671152228764
0.006398648954927921,0.3556560134566863,0.39029535864978904,0.035218671152228764
0.0065268706530332565,0.3556560134566863,0.3924050632911392,0.035218671152228764
0.006699735298752785,0.3556560134566863,0.39451476793248946,0.035218671152228764
0.006798914633691311,0.3566021867115223,0.39451476793248946,0.036164844407064745
0.006892034783959389,0.3571278385197645,0.39451476793248946,0.036690496215306956
0.007024955935776234,0.3571278385197645,0.39662447257383965,0.036690496215306956
0.007242073304951191,0.3571278385197645,0.3987341772151899,0.036690496215306956
0.0074215242639184,0.3571278385197645,0.4008438818565401,0.036690496215306956
0.007526746019721031,0.35702270815811604,0.4008438818565401,0.036585365853658514
0.007920285686850548,0.35702270815811604,0.4029535864978903,0.036585365853658514
0.008277345448732376,0.35702270815811604,0.4050632911392405,0.036585365853658514
0.008352690376341343,0.35702270815811604,0.40717299578059074,0.036585365853658514
0.008416470140218735,0.35702270815811604,0.4092827004219409,0.036585365853658514
0.008491151966154575,0.3575483599663583,0.4092827004219409,0.03711101766190078
0.008524397388100624,0.35733809924306137,0.4092827004219409,0.03690075693860384
0.008823713287711143,0.35733809924306137,0.41139240506329117,0.03690075693860384
0.00918671302497387,0.35733809924306137,0.41350210970464135,0.03690075693860384
0.009258734062314034,0.3572329688814129,0.41350210970464135,0.0367956265769554
0.009270081296563148,0.3572329688814129,0.41561181434599154,0.0367956265769554
0.009326804429292679,0.35817914213624896,0.41561181434599154,0.037741799831791434
0.00938052125275135,0.35817914213624896,0.4177215189873418,0.037741799831791434
0.009510599076747894,0.35817914213624896,0.41983122362869196,0.037741799831791434
